2.300000000000000266e+00 2.867670275551179038e-01 2.083094060387672419e-01 1.684938503868248783e-01 1.822134772618094478e-01 1.815884922796306700e-01 1.894278884029782506e-01 1.917129390052574600e-01 1.914105871088593314e-01 1.930743668965730075e-01
2.400000000000000355e+00 1.870182463100558412e-01 2.042147428352917571e-01 1.827865332214929084e-01 1.739049761595198029e-01 2.165914485151268221e-01 2.107125890228941645e-01 1.984786633613369045e-01 2.009801626424284615e-01 1.999486099378887105e-01
2.500000000000000000e+00 2.135936295314559141e-01 1.871687562468564714e-01 2.003109231109987121e-01 2.366558874913008703e-01 2.110198608138536547e-01 2.165061311947875378e-01 2.083958539981880520e-01 2.070907960944870507e-01 2.058668486858283297e-01
2.600000000000000089e+00 3.111323752003194443e-01 1.886215305323394043e-01 2.673568778002354263e-01 1.990163892282222624e-01 2.080941085657271594e-01 1.968312761142115841e-01 2.144332241319759358e-01 2.083671088696767426e-01 2.087514600563850353e-01
2.700000000000000178e+00 1.070322210507949623e-01 2.258976745439515987e-01 1.998593319886481645e-01 2.082056640689816385e-01 2.170686345516625038e-01 2.085464263246787908e-01 2.091556308796493902e-01 2.090970629930418989e-01 2.089575285992634757e-01
2.800000000000000266e+00 2.577391432786793057e-01 2.743935669781600861e-01 2.464498265543457745e-01 2.190021538467983586e-01 2.107596692966083318e-01 2.019272859573189027e-01 2.103273124157287732e-01 2.047528233149438215e-01 2.072820895389028417e-01
2.900000000000000355e+00 1.227403868606948001e-01 1.760226995461304511e-01 2.293073754243087625e-01 2.143600715215084884e-01 1.969335480045734110e-01 2.012103532454581900e-01 2.043510039689076241e-01 2.026165068301035432e-01 2.039965945315868612e-01
3.000000000000000000e+00 2.499620067532953294e-01 2.188022520181620301e-01 1.838032376649776922e-01 1.927047220776008651e-01 2.090772839209291412e-01 1.978702975419461274e-01 1.907685197476104155e-01 1.965959555719776486e-01 1.962773205795189935e-01
3.100000000000000089e+00 2.044828301869879017e-01 1.503958957368580762e-01 1.667694433270729693e-01 1.706963705621378780e-01 1.720843632928258649e-01 1.941699857294772735e-01 1.886924154131419396e-01 1.840461179305942496e-01 1.852928029571412338e-01
3.200000000000000178e+00 2.144901487500794346e-01 1.798573487059897114e-01 2.056038484747262085e-01 1.575135929649926492e-01 1.770800123345097898e-01 1.628257794418159488e-01 1.683746788166583519e-01 1.713759102244396537e-01 1.730151797064601871e-01
3.300000000000000266e+00 1.868043977505781661e-01 1.001725633592433079e-01 1.962730920125055067e-01 1.135281892402722204e-01 1.566758210168869014e-01 1.516108309637521634e-01 1.559858224794311576e-01 1.576372590241021665e-01 1.565639801095053685e-01
3.400000000000000355e+00 1.622272206499312808e-01 1.403555071849380276e-01 1.759954534905553980e-01 1.604555945218536783e-01 1.348845613777242547e-01 1.267224775959367999e-01 1.372202131516733759e-01 1.378610205653835463e-01 1.373054662050105512e-01
3.500000000000000000e+00 -2.718857494980830847e-02 7.450111869055739411e-02 9.568794070010741559e-02 9.924471849854686611e-02 1.204551379651040560e-01 1.164480689883627268e-01 1.123128118549586579e-01 1.135936986541952881e-01 1.158828095441921113e-01
3.600000000000000089e+00 1.237414275104844197e-01 1.929825049026450690e-01 9.073484203652884550e-02 7.808982372523720628e-02 7.896111688535961681e-02 8.751218537719124280e-02 9.132808307938675152e-02 8.979311746243687220e-02 8.871983897659012352e-02
3.700000000000000178e+00 4.745740513691178858e-02 -9.575753738923595271e-02 3.646062866183032158e-02 7.472744539871940817e-02 6.830322867348555260e-02 5.806843412430894719e-02 5.976542408859814026e-02 5.973639918576009039e-02 6.109201870468734807e-02
3.800000000000000266e+00 1.839406808614029998e-01 -1.124506221362542302e-01 1.802303893366011267e-04 4.301590027260711324e-02 3.439676666507388014e-02 3.051856418216411862e-02 2.917375030986519083e-02 3.269013795501771180e-02 2.976993466761591184e-02
3.900000000000000355e+00 -1.797237385556491873e-01 5.385309032850906646e-02 -4.065852774042937740e-02 -1.135949074291124281e-02 2.909531866855084165e-03 3.983052961652700993e-04 -6.641348144299709377e-03 -1.180065303700000151e-03 -2.873330303999083180e-03
4.000000000000000000e+00 -3.993757904875178122e-02 -6.611657224833485114e-02 -6.087989496362995745e-02 4.055997295136316849e-03 -2.383540391856579441e-02 -3.144352700788479588e-02 -4.071191256089656818e-02 -3.924528801989250748e-02 -3.874083149811055615e-02
4.100000000000000533e+00 -8.985066921589909827e-02 -6.530398792036734568e-03 -1.208465556025390825e-01 -7.848673524154592407e-02 -7.543460731296457167e-02 -6.715290524126905913e-02 -6.590637563057702430e-02 -7.445104558018436625e-02 -7.465987680447910835e-02
4.200000000000000178e+00 -7.474010976492602432e-02 -1.209464053706411218e-01 -1.634151052636299839e-01 -7.962609756969432628e-02 -1.185641952645733327e-01 -1.150946601148563203e-01 -1.182423208696285061e-01 -1.122195289257569562e-01 -1.154856094876762912e-01
4.299999999999999822e+00 -1.290017584763027414e-01 -1.637502642964775990e-01 -1.029208440952317227e-01 -1.517420876047455292e-01 -1.688328233656817834e-01 -1.589818836372994537e-01 -1.620420372909329165e-01 -1.565276792268418260e-01 -1.556621133831726789e-01
4.400000000000000355e+00 -1.395045372018903773e-01 -1.209200854760177496e-01 -2.116187380863441270e-01 -1.933029900302412063e-01 -2.135136022229013331e-01 -1.936582357718256153e-01 -1.970820385807030284e-01 -2.003131780266534379e-01 -1.985698866904568871e-01
4.500000000000000000e+00 -2.333847691441035821e-01 -2.531267339497537683e-01 -2.488814794003343933e-01 -2.253748717763457698e-01 -2.504870479291831931e-01 -2.392418133526396651e-01 -2.432830461239536557e-01 -2.462589216673690129e-01 -2.428257900812998693e-01
4.600000000000000533e+00 -2.549053278145796408e-01 -3.413493837804962849e-01 -2.171479597865136890e-01 -3.146259738674400119e-01 -2.902655813813448948e-01 -2.850866613875161493e-01 -2.886191479944969496e-01 -2.886288909944122461e-01 -2.885500120114532496e-01
4.700000000000000178e+00 -2.491887036546535650e-01 -3.778317826541247038e-01 -3.533490988818684397e-01 -3.542002213804881783e-01 -3.430356296093789448e-01 -3.385490527828671770e-01 -3.355417787728003365e-01 -3.356805852362507725e-01 -3.341432841992250657e-01
4.800000000000000711e+00 -3.870544892908696633e-01 -3.350100960347570100e-01 -4.060408305004998830e-01 -3.788062974478781930e-01 -3.878702548692965490e-01 -3.812607318209714768e-01 -3.839008514057515864e-01 -3.815476336613363717e-01 -3.828140578461536880e-01
4.900000000000000355e+00 -3.714582678415716543e-01 -4.143791109740705969e-01 -3.824627758756588003e-01 -4.104794731385368878e-01 -4.255596658652998632e-01 -4.283512924485566864e-01 -4.251041830230450902e-01 -4.300628356404247454e-01 -4.282835240225916773e-01
5.000000000000000000e+00 -5.645224364644870763e-01 -5.105249407496671443e-01 -4.815505975685384077e-01 -4.806676156381236575e-01 -4.811482848055531059e-01 -4.730978160935672694e-01 -4.813020412656001112e-01 -4.766582156795373115e-01 -4.754047963891108730e-01
5.100000000000000533e+00 -5.087464723836809810e-01 -5.984155803569415344e-01 -5.344459205996858753e-01 -5.056084757973925425e-01 -5.102514291694407733e-01 -5.145114557439789404e-01 -5.233109614162583245e-01 -5.239299160219561546e-01 -5.230237429379499536e-01
5.200000000000000178e+00 -5.815225509837826934e-01 -5.509942419891051824e-01 -5.976436062117018722e-01 -6.000089353577369167e-01 -5.831568225041844356e-01 -5.638733879013301253e-01 -5.766992936217498755e-01 -5.676255299915543562e-01 -5.698566993270017811e-01
5.300000000000000711e+00 -5.206449967457764672e-01 -5.371765502468712761e-01 -6.130601023398574156e-01 -6.464153827633236649e-01 -6.015289731628510328e-01 -6.142773921637822987e-01 -6.145664176577709803e-01 -6.151039438208174559e-01 -6.134605906345746984e-01
5.400000000000000355e+00 -6.066454848904261343e-01 -7.062742315658385728e-01 -6.634738319435485865e-01 -6.662865261203849698e-01 -6.470315820424026310e-01 -6.542155188336159499e-01 -6.558289278080582374e-01 -6.604410970673993964e-01 -6.590018505086961964e-01
5.500000000000000000e+00 -6.802504108198305088e-01 -7.178747786447714496e-01 -6.623004605923560328e-01 -6.847697814838931141e-01 -7.028504170539576767e-01 -6.992285403783513598e-01 -6.999672707903547009e-01 -7.039815787008818493e-01 -6.993475318017541298e-01
5.600000000000000533e+00 -8.787744375795170093e-01 -7.327642981709312497e-01 -6.679629248425074106e-01 -7.573711644844933755e-01 -7.427698071657041767e-01 -7.499171326042087804e-01 -7.338990239891171052e-01 -7.406948179989362169e-01 -7.417404839172058173e-01
5.700000000000000178e+00 -6.737352093147214172e-01 -7.330566277043540913e-01 -7.454309008342849818e-01 -7.737955624136628741e-01 -7.782927338689203944e-01 -7.832920054114312913e-01 -7.811225623639759252e-01 -7.820837782631221424e-01 -7.816268496169532787e-01
5.800000000000000711e+00 -8.496120052640944165e-01 -7.347976668106520615e-01 -8.127209542868379932e-01 -8.092894145449440746e-01 -8.132717495742649572e-01 -8.153178568106590474e-01 -8.172309991644497451e-01 -8.200502306510498718e-01 -8.190705846286947533e-01
5.900000000000000355e+00 -8.328883941035681859e-01 -9.212781910845904143e-01 -8.903979408489550718e-01 -8.617436487714444926e-01 -8.668860944133931490e-01 -8.519522140602150406e-01 -8.544939472884685028e-01 -8.510035117511126623e-01 -8.514009319710208468e-01
6.000000000000000000e+00 -9.517885880467620296e-01 -9.163271761714681940e-01 -9.578913512772739836e-01 -8.705638942489234422e-01 -8.765151538861365443e-01 -8.800693897032469959e-01 -8.885230332057086899e-01 -8.827779617413227253e-01 -8.844551703892261640e-01
6.100000000000000533e+00 -1.031701218938926301e+00 -1.019032984564964162e+00 -8.760453226695523732e-01 -9.067054631906831252e-01 -9.234152291909895061e-01 -9.084141226977815453e-01 -9.127036524318137278e-01 -9.128636347771650339e-01 -9.150352342445523535e-01
6.200000000000000178e+00 -8.828645293217852741e-01 -7.865976995955642481e-01 -9.653282497859925204e-01 -9.254977812380382751e-01 -9.523541882226008726e-01 -9.451549165168092737e-01 -9.461191707715423949e-01 -9.420233590148880953e-01 -9.413377660499516741e-01
6.300000000000000711e+00 -1.137942224196203389e+00 -1.028618082330509553e+00 -1.009032742059227106e+00 -9.805525059061293014e-01 -9.699841358907632660e-01 -9.727499692565844125e-01 -9.646492655548998263e-01 -9.638099417476739816e-01 -9.658190959562109601e-01
6.400000000000000355e+00 -1.030085441961290815e+00 -9.456309455536794362e-01 -9.983580742067088565e-01 -9.733453405190294339e-01 -9.714014668644517236e-01 -9.784851567879363499e-01 -9.856370124393645238e-01 -9.863694348071345708e-01 -9.862729749294130155e-01
6.500000000000000000e+00 -9.349431372297130061e-01 -1.060201201420023054e+00 -1.012862622338217999e+00 -1.030189102027331938e+00 -1.001430989567339225e+00 -1.009647358324925026e+00 -1.004748788785782665e+00 -1.004290981049617670e+00 -1.007274704328667836e+00
6.600000000000000533e+00 -1.117604378138223664e+00 -1.125492204331967505e+00 -9.899086004696434626e-01 -1.034602069723366879e+00 -1.035548559591245255e+00 -1.019880811112527041e+00 -1.023945035292713746e+00 -1.020063368465129905e+00 -1.020619861666476336e+00
6.700000000000000178e+00 -8.687941646866790268e-01 -1.051524811747879706e+00 -9.672769868206920751e-01 -1.015954868964687119e+00 -1.034015064127497441e+00 -1.033013376273591355e+00 -1.030334201951427442e+00 -1.031910429127832263e+00 -1.032551900295620495e+00
6.800000000000000711e+00 -8.839029906948693283e-01 -1.125346871479540489e+00 -1.061079474803925615e+00 -1.043720203638651922e+00 -1.040498721657986181e+00 -1.043053186361282414e+00 -1.042332159186658336e+00 -1.043326833335857629e+00 -1.042464917890651543e+00
6.900000000000000355e+00 -1.082856969874667730e+00 -9.685605730922142165e-01 -1.091752114825457198e+00 -1.029634525045103777e+00 -1.035611680089658426e+00 -1.049824383256881211e+00 -1.049554269479150648e+00 -1.047883905141385075e+00 -1.046720473667307472e+00
7.000000000000000000e+00 -1.134662305285869532e+00 -1.024214286390532358e+00 -1.078524157517366744e+00 -1.061729795666332521e+00 -1.044203983578739781e+00 -1.042639570156250750e+00 -1.050086938117269719e+00 -1.051600926697060068e+00 -1.050384888206698619e+00
7.100000000000000533e+00 -9.761649239785767929e-01 -1.035851718574382963e+00 -1.060209524192864183e+00 -1.080881524422020901e+00 -1.035198430416012449e+00 -1.047949955707828895e+00 -1.053154833798019441e+00 -1.055072058212462194e+00 -1.050742605058392121e+00
7.200000000000000178e+00 -1.002620023620358625e+00 -1.012352879341788636e+00 -1.010569976952338633e+00 -1.054919473649173822e+00 -1.040093494885677039e+00 -1.052154268978105378e+00 -1.050873018832684913e+00 -1.048917258991559631e+00 -1.050432911593165652e+00
7.300000000000000711e+00 -1.059186944064327340e+00 -1.051036513092566071e+00 -1.104953745628752593e+00 -1.040676298878648209e+00 -1.043156928230674962e+00 -1.055727480848516642e+00 -1.051573037447567138e+00 -1.044170537277543831e+00 -1.046264715067289020e+00
7.400000000000000355e+00 -1.101384017001702187e+00 -9.820483313766495970e-01 -9.714798139607675465e-01 -1.065616961321741885e+00 -1.051930344432241649e+00 -1.035885587593553536e+00 -1.040963228073153335e+00 -1.036600155877497542e+00 -1.037074185618986677e+00
7.500000000000000000e+00 -9.965074665930776510e-01 -1.004712631475448203e+00 -1.021453734242850020e+00 -1.042670712424093704e+00 -1.027279665625213889e+00 -1.031103643529192704e+00 -1.024216069980839805e+00 -1.030818153330623987e+00 -1.028871044584765970e+00
7.600000000000000533e+00 -1.051827341654369086e+00 -9.977646775129114243e-01 -1.023543058485848478e+00 -1.027960284882343478e+00 -1.017236715863755414e+00 -1.020109117909229424e+00 -1.020716947368452310e+00 -1.016274239358963216e+00 -1.017126720604961898e+00
7.700000000000000178e+00 -1.053896899976629387e+00 -9.824244144324137951e-01 -9.691510927142134024e-01 -1.016836685886007396e+00 -1.009364014783872276e+00 -1.007937501037615924e+00 -1.001322544600834252e+00 -1.005931915523043951e+00 -1.006165013380118767e+00
7.800000000000000711e+00 -1.054304529340692520e+00 -9.575545235928136778e-01 -9.922465080305741258e-01 -1.015569401091443558e+00 -9.896505143267797511e-01 -9.954913661783136858e-01 -9.942259371839533566e-01 -9.884425801322653804e-01 -9.897563428643011418e-01
7.900000000000000355e+00 -8.466194599453902292e-01 -9.333254331662644843e-01 -1.056063020141591480e+00 -9.891993224016870645e-01 -9.611509510074027762e-01 -9.735705164192758332e-01 -9.801486062110195130e-01 -9.751602301137245465e-01 -9.760612862545068324e-01
8.000000000000000000e+00 -9.227889586751891748e-01 -1.015490699441275790e+00 -9.614941001617068883e-01 -9.507336154092332903e-01 -9.531220109955957920e-01 -9.647221262946962250e-01 -9.593991162779028636e-01 -9.576378348167492449e-01 -9.601430908130033082e-01
8.099999999999999645e+00 -1.029724329161061158e+00 -9.673191714034310440e-01 -9.490738516328119934e-01 -9.260280462340455543e-01 -9.427095424141701541e-01 -9.432160448099671246e-01 -9.370416324179425827e-01 -9.410956548490684304e-01 -9.405772515139543266e-01
8.200000000000001066e+00 -1.099876260660526128e+00 -8.466054548850128203e-01 -9.936547707572481736e-01 -9.521585005446961958e-01 -9.002659928402821921e-01 -9.224783525349722346e-01 -9.258270718688745848e-01 -9.223941596039673119e-01 -9.231826582003441750e-01
8.300000000000000711e+00 -1.010320718002918117e+00 -8.180814860415570600e-01 -8.879431785476776806e-01 -9.145003512719390715e-01 -9.102994807754765105e-01 -9.070263740684694209e-01 -9.092295539358433709e-01 -9.071520516376837540e-01 -9.048016273939564202e-01
8.400000000000000355e+00 -8.690270651417431047e-01 -8.926101195267516220e-01 -8.730103545114736852e-01 -8.901996074875982989e-01 -8.949411114441745418e-01 -8.863930101867781852e-01 -8.871728241442076168e-01 -8.857548743960955706e-01 -8.879789501330211943e-01
8.500000000000000000e+00 -9.443248076518184764e-01 -8.983224700212198988e-01 -8.727693976037439461e-01 -8.956930636225337583e-01 -8.749542648426203995e-01 -8.654522136535425236e-01 -8.705540976412959875e-01 -8.702597034696646361e-01 -8.688248542207638314e-01
8.599999999999999645e+00 -8.771197636466033787e-01 -8.185156742824366560e-01 -8.725615494050568133e-01 -8.372922951074635023e-01 -8.583027714623469029e-01 -8.484984452633113072e-01 -8.495841373443653310e-01 -8.518811334437247362e-01 -8.502563022606147713e-01
8.700000000000001066e+00 -8.322834765379809596e-01 -8.540911783865430262e-01 -8.431157651772872574e-01 -8.107967927790084017e-01 -8.278707372394878972e-01 -8.407697856175297968e-01 -8.375280139863736650e-01 -8.353291371055222569e-01 -8.381162384163819423e-01
8.800000000000000711e+00 -8.471718955598155354e-01 -8.093653648819451041e-01 -8.472960190898654043e-01 -8.029600931409572873e-01 -8.335366741877092700e-01 -8.183754910298147722e-01 -8.201250985781339820e-01 -8.234016170632831866e-01 -8.209778739256300417e-01
8.900000000000000355e+00 -9.367374677323376808e-01 -7.647556921106762884e-01 -8.000372432897262520e-01 -8.147910369958917265e-01 -8.098819250685675986e-01 -7.977377720907270486e-01 -8.055399070367682546e-01 -8.062082926687011986e-01 -8.049998093464093563e-01
9.000000000000000000e+00 -6.600774692641379060e-01 -8.033886036873209013e-01 -8.297488441394175185e-01 -7.829521433914148343e-01 -7.962208316431155231e-01 -7.960694365771850967e-01 -7.921918103402261213e-01 -7.939797369153566153e-01 -7.920707221272648146e-01
9.099999999999999645e+00 -7.408367838335542244e-01 -6.909505394080247553e-01 -8.304555651757004053e-01 -8.079311241210561656e-01 -7.810472269605929219e-01 -7.854327198026633816e-01 -7.816793075630369403e-01 -7.819564563351337760e-01 -7.828027735353756400e-01
9.200000000000001066e+00 -8.445319438734348871e-01 -7.637736829874959277e-01 -7.740024690089134518e-01 -7.908130088269053060e-01 -7.612519966291684259e-01 -7.867801084834140646e-01 -7.694818287451229422e-01 -7.705273682094179177e-01 -7.730609098826549674e-01
9.300000000000000711e+00 -7.926149468072259952e-01 -6.835484289799146351e-01 -7.708327395070420085e-01 -7.585960107737627078e-01 -7.777263748835393509e-01 -7.753921611573214578e-01 -7.619241753786002436e-01 -7.633213527153731581e-01 -7.670468032634761846e-01
9.400000000000000355e+00 -7.761651723369933364e-01 -7.913066612768944186e-01 -8.247355405508125514e-01 -7.573963720291532198e-01 -7.845694958905029548e-01 -7.513841198475749161e-01 -7.613132246333614850e-01 -7.629353310649832354e-01 -7.608908361621582461e-01
9.500000000000000000e+00 -8.113440528720671230e-01 -7.249414342782769527e-01 -7.532733226798150605e-01 -7.394501360017445846e-01 -7.589332279007588999e-01 -7.667174608695642712e-01 -7.604511585540485452e-01 -7.587887038369300896e-01 -7.580512765625736504e-01
9.600000000000001421e+00 -7.536774987760549438e-01 -7.184851634189669545e-01 -7.952344923545194844e-01 -7.459063025593773988e-01 -7.677180319066090330e-01 -7.633379769742600907e-01 -7.577143536589532324e-01 -7.576670369097493474e-01 -7.574950133436605393e-01
9.700000000000001066e+00 -8.818861893665492779e-01 -7.237344410491305391e-01 -7.695983840637643514e-01 -7.471667093496244805e-01 -7.568786118432574428e-01 -7.641764810812535780e-01 -7.589071865721963572e-01 -7.611776885301522189e-01 -7.607343366431126297e-01
9.800000000000000711e+00 -6.162722941139113786e-01 -7.867907378497205340e-01 -7.543345101484041360e-01 -7.530501007919861989e-01 -7.580206158987523590e-01 -7.660200055969885735e-01 -7.612267867065496407e-01 -7.665000860859509935e-01 -7.656430232240322153e-01
9.900000000000000355e+00 -7.829113698745632233e-01 -8.492322125153639600e-01 -7.201038670373274275e-01 -7.535147069159068289e-01 -7.638093128044949331e-01 -7.682363149372297695e-01 -7.723862874212138463e-01 -7.728006771826294585e-01 -7.749354263307491886e-01
1.000000000000000000e+01 -7.594608243064042696e-01 -7.696846860978477922e-01 -7.541867100794213963e-01 -7.897880590135325507e-01 -7.852894554369417301e-01 -7.885329827018656701e-01 -7.859713574639785039e-01 -7.841048666680316970e-01 -7.808058415977803257e-01
